dataset,repetition,outer_seed,outer_fold,model,parameter_index,ngram_range,min_df,C,affect_weight,inner_macro_f1,inner_balanced_accuracy,selected
factors_finance,9,99,4,text_only,3,1-1,1,10.0,,0.6172161172161172,0.6172248803827751,True
factors_finance,9,99,4,text_only,4,1-1,2,0.1,,0.6004212960577908,0.6004784688995215,False
factors_finance,9,99,4,text_only,5,1-1,2,1.0,,0.5835795259361044,0.5837320574162679,False
factors_finance,9,99,4,text_only,6,1-1,2,10.0,,0.5956359223578841,0.5956937799043063,False
factors_finance,9,99,4,text_only,7,1-2,1,0.1,,0.5903816067713855,0.5909090909090909,False
factors_finance,9,99,4,text_only,8,1-2,1,1.0,,0.5930685358255452,0.5933014354066986,False
factors_finance,9,99,4,text_only,9,1-2,1,10.0,,0.5931524103973433,0.5933014354066986,False
factors_finance,9,99,4,text_only,10,1-2,2,0.1,,0.5831212600591512,0.5837320574162679,False
factors_finance,9,99,4,text_only,11,1-2,2,1.0,,0.5714735714735715,0.5717703349282297,False
factors_finance,9,99,4,text_only,12,1-2,2,10.0,,0.5715717205957296,0.5717703349282297,False
factors_finance,9,99,4,emotion_aware,1,1-1,1,0.1,0.05,0.6049896049896051,0.6052631578947368,False
factors_finance,9,99,4,emotion_aware,2,1-1,1,0.1,0.1,0.5811455368952663,0.5813397129186604,False
factors_finance,9,99,4,emotion_aware,3,1-1,1,0.1,0.25,0.5642341619887731,0.5645933014354068,False
factors_finance,9,99,4,emotion_aware,4,1-1,1,0.1,0.5,0.5568455979690428,0.5574162679425837,False
factors_finance,9,99,4,emotion_aware,5,1-1,1,0.1,1.0,0.5740066414748655,0.5741626794258373,False
factors_finance,9,99,4,emotion_aware,6,1-1,1,1.0,0.05,0.6123603224033706,0.6124401913875599,False
factors_finance,9,99,4,emotion_aware,7,1-1,1,1.0,0.1,0.6051524259338772,0.6052631578947368,False
factors_finance,9,99,4,emotion_aware,8,1-1,1,1.0,0.25,0.60009166165392,0.6004784688995215,False
factors_finance,9,99,4,emotion_aware,9,1-1,1,1.0,0.5,0.5906255906255906,0.5909090909090908,False
factors_finance,9,99,4,emotion_aware,10,1-1,1,1.0,1.0,0.6003663947330757,0.6004784688995215,False
factors_finance,9,99,4,emotion_aware,11,1-1,1,10.0,0.05,0.6220095693779905,0.6220095693779905,True
factors_finance,9,99,4,emotion_aware,12,1-1,1,10.0,0.1,0.6196150478185471,0.6196172248803828,False
factors_finance,9,99,4,emotion_aware,13,1-1,1,10.0,0.25,0.6099920434576043,0.6100478468899522,False
factors_finance,9,99,4,emotion_aware,14,1-1,1,10.0,0.5,0.6170846215504409,0.6172248803827751,False
factors_finance,9,99,4,emotion_aware,15,1-1,1,10.0,1.0,0.6170846215504409,0.6172248803827751,False
factors_finance,9,99,4,emotion_aware,16,1-1,2,0.1,0.05,0.6027252948585824,0.6028708133971292,False
factors_finance,9,99,4,emotion_aware,17,1-1,2,0.1,0.1,0.5860651749580708,0.5861244019138756,False
factors_finance,9,99,4,emotion_aware,18,1-1,2,0.1,0.25,0.564343961883819,0.5645933014354068,False
factors_finance,9,99,4,emotion_aware,19,1-1,2,0.1,0.5,0.5754835526127047,0.5765550239234449,False
factors_finance,9,99,4,emotion_aware,20,1-1,2,0.1,1.0,0.578706248854682,0.5789473684210527,False
factors_finance,9,99,4,emotion_aware,21,1-1,2,1.0,0.05,0.6027889723392563,0.6028708133971292,False
factors_finance,9,99,4,emotion_aware,22,1-1,2,1.0,0.1,0.5836939350230098,0.5837320574162679,False
factors_finance,9,99,4,emotion_aware,23,1-1,2,1.0,0.25,0.612218251786696,0.6124401913875598,False
factors_finance,9,99,4,emotion_aware,24,1-1,2,1.0,0.5,0.614653893943645,0.6148325358851674,False
factors_finance,9,99,4,emotion_aware,25,1-1,2,1.0,1.0,0.6075746473713134,0.6076555023923444,False
factors_finance,9,99,4,emotion_aware,26,1-1,2,10.0,0.05,0.5980493165739404,0.5980861244019138,False
factors_finance,9,99,4,emotion_aware,27,1-1,2,10.0,0.1,0.6124046981248712,0.6124401913875599,False
factors_finance,9,99,4,emotion_aware,28,1-1,2,10.0,0.25,0.6148303314389061,0.6148325358851674,False
factors_finance,9,99,4,emotion_aware,29,1-1,2,10.0,0.5,0.6172161172161172,0.6172248803827751,False
factors_finance,9,99,4,emotion_aware,30,1-1,2,10.0,1.0,0.6124401913875598,0.6124401913875598,False
factors_finance,9,99,4,emotion_aware,31,1-2,1,0.1,0.05,0.6117201834862385,0.6124401913875598,False
factors_finance,9,99,4,emotion_aware,32,1-2,1,0.1,0.1,0.5764362387290682,0.5765550239234449,False
factors_finance,9,99,4,emotion_aware,33,1-2,1,0.1,0.25,0.5591627117866886,0.5598086124401913,False
factors_finance,9,99,4,emotion_aware,34,1-2,1,0.1,0.5,0.5494036697247706,0.5502392344497608,False
factors_finance,9,99,4,emotion_aware,35,1-2,1,0.1,1.0,0.5667848124459611,0.5669856459330143,False
factors_finance,9,99,4,emotion_aware,36,1-2,1,1.0,0.05,0.6169091533967236,0.6172248803827751,False
factors_finance,9,99,4,emotion_aware,37,1-2,1,1.0,0.1,0.5923682338633809,0.5933014354066986,False
factors_finance,9,99,4,emotion_aware,38,1-2,1,1.0,0.25,0.5871557525782668,0.5885167464114833,False
factors_finance,9,99,4,emotion_aware,39,1-2,1,1.0,0.5,0.6042643287067586,0.6052631578947368,False
factors_finance,9,99,4,emotion_aware,40,1-2,1,1.0,1.0,0.6095450403727242,0.6100478468899522,False
factors_finance,9,99,4,emotion_aware,41,1-2,1,10.0,0.05,0.6075117370892018,0.6076555023923444,False
factors_finance,9,99,4,emotion_aware,42,1-2,1,10.0,0.1,0.6072148881554822,0.6076555023923444,False
factors_finance,9,99,4,emotion_aware,43,1-2,1,10.0,0.25,0.6070798083316138,0.6076555023923444,False
factors_finance,9,99,4,emotion_aware,44,1-2,1,10.0,0.5,0.6019595695371835,0.6028708133971292,False
factors_finance,9,99,4,emotion_aware,45,1-2,1,10.0,1.0,0.5921717171717171,0.5933014354066986,False
factors_finance,9,99,4,emotion_aware,46,1-2,2,0.1,0.05,0.5884319472430848,0.5885167464114833,False
factors_finance,9,99,4,emotion_aware,47,1-2,2,0.1,0.1,0.5884790622066534,0.5885167464114833,False
factors_finance,9,99,4,emotion_aware,48,1-2,2,0.1,0.25,0.5619979042961928,0.562200956937799,False
factors_finance,9,99,4,emotion_aware,49,1-2,2,0.1,0.5,0.5540028911681696,0.5550239234449761,False
factors_finance,9,99,4,emotion_aware,50,1-2,2,0.1,1.0,0.5762615762615763,0.5765550239234449,False
factors_finance,9,99,4,emotion_aware,51,1-2,2,1.0,0.05,0.5955803635322742,0.5956937799043063,False
factors_finance,9,99,4,emotion_aware,52,1-2,2,1.0,0.1,0.5860651749580708,0.5861244019138756,False
factors_finance,9,99,4,emotion_aware,53,1-2,2,1.0,0.25,0.5950239344168315,0.5956937799043063,False
factors_finance,9,99,4,emotion_aware,54,1-2,2,1.0,0.5,0.5954135954135954,0.5956937799043063,False
factors_finance,9,99,4,emotion_aware,55,1-2,2,1.0,1.0,0.5857236974019651,0.5861244019138756,False
factors_finance,9,99,4,emotion_aware,56,1-2,2,10.0,0.05,0.5666855666855667,0.5669856459330144,False
factors_finance,9,99,4,emotion_aware,57,1-2,2,10.0,0.1,0.5835795259361044,0.5837320574162679,False
factors_finance,9,99,4,emotion_aware,58,1-2,2,10.0,0.25,0.5884319472430848,0.5885167464114833,False
factors_finance,9,99,4,emotion_aware,59,1-2,2,10.0,0.5,0.5932641893902969,0.5933014354066986,False
factors_finance,9,99,4,emotion_aware,60,1-2,2,10.0,1.0,0.5908505486579774,0.5909090909090909,False
factors_finance,9,99,5,text_only,1,1-1,1,0.1,,0.578706248854682,0.5789473684210527,False
factors_finance,9,99,5,text_only,2,1-1,1,1.0,,0.5740749221469134,0.5741626794258373,False
factors_finance,9,99,5,text_only,3,1-1,1,10.0,,0.5883659681667239,0.5885167464114832,True
factors_finance,9,99,5,text_only,4,1-1,2,0.1,,0.5477200515242593,0.5478468899521531,False
factors_finance,9,99,5,text_only,5,1-1,2,1.0,,0.5620781451266639,0.562200956937799,False
factors_finance,9,99,5,text_only,6,1-1,2,10.0,,0.5548608725523876,0.5550239234449761,False
factors_finance,9,99,5,text_only,7,1-2,1,0.1,,0.5777777777777777,0.5789473684210527,False
factors_finance,9,99,5,text_only,8,1-2,1,1.0,,0.5779812303526766,0.5789473684210527,False
factors_finance,9,99,5,text_only,9,1-2,1,10.0,,0.5879129697136438,0.5885167464114833,False
factors_finance,9,99,5,text_only,10,1-2,2,0.1,,0.5568455979690428,0.5574162679425837,False
factors_finance,9,99,5,text_only,11,1-2,2,1.0,,0.5594455264062321,0.5598086124401913,False
factors_finance,9,99,5,text_only,12,1-2,2,10.0,,0.557109557109557,0.5574162679425838,False
factors_finance,9,99,5,emotion_aware,1,1-1,1,0.1,0.05,0.5783295504046587,0.5789473684210527,False
factors_finance,9,99,5,emotion_aware,2,1-1,1,0.1,0.1,0.5735378407501662,0.5741626794258373,False
factors_finance,9,99,5,emotion_aware,3,1-1,1,0.1,0.25,0.5399958731687187,0.5406698564593302,False
factors_finance,9,99,5,emotion_aware,4,1-1,1,0.1,0.5,0.5616364563693774,0.562200956937799,False
factors_finance,9,99,5,emotion_aware,5,1-1,1,0.1,1.0,0.5731855625157751,0.5741626794258373,False
factors_finance,9,99,5,emotion_aware,6,1-1,1,1.0,0.05,0.5881773399014778,0.5885167464114833,False
factors_finance,9,99,5,emotion_aware,7,1-1,1,1.0,0.1,0.5802803486283803,0.5813397129186603,False
factors_finance,9,99,5,emotion_aware,8,1-1,1,1.0,0.25,0.5843903560447139,0.5861244019138756,False
factors_finance,9,99,5,emotion_aware,9,1-1,1,1.0,0.5,0.5779812303526766,0.5789473684210527,False
factors_finance,9,99,5,emotion_aware,10,1-1,1,1.0,1.0,0.5806460859345888,0.5813397129186604,False
factors_finance,9,99,5,emotion_aware,11,1-1,1,10.0,0.05,0.5881773399014778,0.5885167464114833,False
factors_finance,9,99,5,emotion_aware,12,1-1,1,10.0,0.1,0.588054638797213,0.5885167464114833,False
factors_finance,9,99,5,emotion_aware,13,1-1,1,10.0,0.25,0.5857236974019651,0.5861244019138756,False
factors_finance,9,99,5,emotion_aware,14,1-1,1,10.0,0.5,0.5809343759846466,0.5813397129186603,False
factors_finance,9,99,5,emotion_aware,15,1-1,1,10.0,1.0,0.5761450545673283,0.5765550239234449,False
factors_finance,9,99,5,emotion_aware,16,1-1,2,0.1,0.05,0.552424087996656,0.5526315789473684,False
factors_finance,9,99,5,emotion_aware,17,1-1,2,0.1,0.1,0.5618975618975619,0.562200956937799,False
factors_finance,9,99,5,emotion_aware,18,1-1,2,0.1,0.25,0.5518903889701035,0.5526315789473684,False
factors_finance,9,99,5,emotion_aware,19,1-1,2,0.1,0.5,0.5594455264062321,0.5598086124401913,False
factors_finance,9,99,5,emotion_aware,20,1-1,2,0.1,1.0,0.5706867565970289,0.5717703349282297,False
factors_finance,9,99,5,emotion_aware,21,1-1,2,1.0,0.05,0.5619979042961928,0.562200956937799,False
factors_finance,9,99,5,emotion_aware,22,1-1,2,1.0,0.1,0.5736844517785111,0.5741626794258373,False
factors_finance,9,99,5,emotion_aware,23,1-1,2,1.0,0.25,0.5823552380733629,0.5837320574162679,False
factors_finance,9,99,5,emotion_aware,24,1-1,2,1.0,0.5,0.5660891358831862,0.5669856459330143,False
factors_finance,9,99,5,emotion_aware,25,1-1,2,1.0,1.0,0.5758534697738412,0.5765550239234449,False
factors_finance,9,99,5,emotion_aware,26,1-1,2,10.0,0.05,0.5645833333333333,0.5645933014354068,False
factors_finance,9,99,5,emotion_aware,27,1-1,2,10.0,0.1,0.5789088078393663,0.5789473684210527,False
factors_finance,9,99,5,emotion_aware,28,1-1,2,10.0,0.25,0.5858375858375858,0.5861244019138756,False
factors_finance,9,99,5,emotion_aware,29,1-1,2,10.0,0.5,0.5882811068352575,0.5885167464114832,False
factors_finance,9,99,5,emotion_aware,30,1-1,2,10.0,1.0,0.5858375858375858,0.5861244019138756,False
factors_finance,9,99,5,emotion_aware,31,1-2,1,0.1,0.05,0.5777777777777777,0.5789473684210527,False
factors_finance,9,99,5,emotion_aware,32,1-2,1,0.1,0.1,0.5879129697136438,0.5885167464114833,False
factors_finance,9,99,5,emotion_aware,33,1-2,1,0.1,0.25,0.5446100917431193,0.5454545454545454,False
factors_finance,9,99,5,emotion_aware,34,1-2,1,0.1,0.5,0.5593142647598093,0.5598086124401913,False
factors_finance,9,99,5,emotion_aware,35,1-2,1,0.1,1.0,0.5708837310667974,0.5717703349282297,False
factors_finance,9,99,5,emotion_aware,36,1-2,1,1.0,0.05,0.5852675166176311,0.5861244019138756,False
factors_finance,9,99,5,emotion_aware,37,1-2,1,1.0,0.1,0.6015572960929784,0.6028708133971292,True
factors_finance,9,99,5,emotion_aware,38,1-2,1,1.0,0.25,0.5645908507564902,0.5669856459330144,False
factors_finance,9,99,5,emotion_aware,39,1-2,1,1.0,0.5,0.5898739406597315,0.5909090909090909,False
factors_finance,9,99,5,emotion_aware,40,1-2,1,1.0,1.0,0.5807998899707162,0.5813397129186603,False
factors_finance,9,99,5,emotion_aware,41,1-2,1,10.0,0.05,0.5928447011367803,0.5933014354066986,False
factors_finance,9,99,5,emotion_aware,42,1-2,1,10.0,0.1,0.5969696969696969,0.5980861244019138,False
factors_finance,9,99,5,emotion_aware,43,1-2,1,10.0,0.25,0.5992651913085909,0.6004784688995215,False
factors_finance,9,99,5,emotion_aware,44,1-2,1,10.0,0.5,0.5990442219656632,0.6004784688995215,False
factors_finance,9,99,5,emotion_aware,45,1-2,1,10.0,1.0,0.601080832470967,0.6028708133971292,False
factors_finance,9,99,5,emotion_aware,46,1-2,2,0.1,0.05,0.5637844036697248,0.5645933014354066,False
factors_finance,9,99,5,emotion_aware,47,1-2,2,0.1,0.1,0.5951724651717202,0.5956937799043063,False
factors_finance,9,99,5,emotion_aware,48,1-2,2,0.1,0.25,0.5543710021321961,0.5550239234449761,False
factors_finance,9,99,5,emotion_aware,49,1-2,2,0.1,0.5,0.569022797571314,0.569377990430622,False
factors_finance,9,99,5,emotion_aware,50,1-2,2,0.1,1.0,0.5660891358831862,0.5669856459330143,False
factors_finance,9,99,5,emotion_aware,51,1-2,2,1.0,0.05,0.5618975618975619,0.562200956937799,False
factors_finance,9,99,5,emotion_aware,52,1-2,2,1.0,0.1,0.5710608536130937,0.5717703349282297,False
factors_finance,9,99,5,emotion_aware,53,1-2,2,1.0,0.25,0.5756783262504086,0.5765550239234449,False
factors_finance,9,99,5,emotion_aware,54,1-2,2,1.0,0.5,0.5727542090635551,0.5741626794258373,False
factors_finance,9,99,5,emotion_aware,55,1-2,2,1.0,1.0,0.58944049075526,0.5909090909090908,False
factors_finance,9,99,5,emotion_aware,56,1-2,2,10.0,0.05,0.5645035720827991,0.5645933014354068,False
factors_finance,9,99,5,emotion_aware,57,1-2,2,10.0,0.1,0.564343961883819,0.5645933014354068,False
factors_finance,9,99,5,emotion_aware,58,1-2,2,10.0,0.25,0.5806460859345888,0.5813397129186604,False
factors_finance,9,99,5,emotion_aware,59,1-2,2,10.0,0.5,0.5784745141180785,0.5789473684210527,False
factors_finance,9,99,5,emotion_aware,60,1-2,2,10.0,1.0,0.5905130188192833,0.5909090909090909,False
factors_finance,10,110,1,text_only,1,1-1,1,0.1,,0.5559577677224736,0.5576923076923077,False
factors_finance,10,110,1,text_only,2,1-1,1,1.0,,0.5587473265054166,0.5600961538461539,False
factors_finance,10,110,1,text_only,3,1-1,1,10.0,,0.5320964749536178,0.5336538461538461,False
factors_finance,10,110,1,text_only,4,1-1,2,0.1,,0.5579479139447783,0.5600961538461539,False
factors_finance,10,110,1,text_only,5,1-1,2,1.0,,0.5539248929153118,0.5552884615384616,False
factors_finance,10,110,1,text_only,6,1-1,2,10.0,,0.5493323291718565,0.5504807692307692,False
factors_finance,10,110,1,text_only,7,1-2,1,0.1,,0.5502232142857143,0.5528846153846154,False
factors_finance,10,110,1,text_only,8,1-2,1,1.0,,0.551131221719457,0.5528846153846154,False
factors_finance,10,110,1,text_only,9,1-2,1,10.0,,0.5442800257351024,0.5456730769230769,False
factors_finance,10,110,1,text_only,10,1-2,2,0.1,,0.5582352156075369,0.5600961538461539,False
factors_finance,10,110,1,text_only,11,1-2,2,1.0,,0.5633267799873573,0.5649038461538461,True
factors_finance,10,110,1,text_only,12,1-2,2,10.0,,0.5474074074074073,0.5480769230769231,False
factors_finance,10,110,1,emotion_aware,1,1-1,1,0.1,0.05,0.561038961038961,0.5625,False
factors_finance,10,110,1,emotion_aware,2,1-1,1,0.1,0.1,0.5591765829931382,0.5600961538461537,False
factors_finance,10,110,1,emotion_aware,3,1-1,1,0.1,0.25,0.5595234651191048,0.5600961538461539,False
factors_finance,10,110,1,emotion_aware,4,1-1,1,0.1,0.5,0.552045944005743,0.5528846153846154,False
factors_finance,10,110,1,emotion_aware,5,1-1,1,0.1,1.0,0.5807617458993606,0.5817307692307692,False
factors_finance,10,110,1,emotion_aware,6,1-1,1,1.0,0.05,0.568392193685626,0.5697115384615384,False
factors_finance,10,110,1,emotion_aware,7,1-1,1,1.0,0.1,0.5664960748442674,0.5673076923076923,False
factors_finance,10,110,1,emotion_aware,8,1-1,1,1.0,0.25,0.5732146272757308,0.5745192307692308,False
factors_finance,10,110,1,emotion_aware,9,1-1,1,1.0,0.5,0.5905796262418082,0.5913461538461539,False
factors_finance,10,110,1,emotion_aware,10,1-1,1,1.0,1.0,0.5980350747261776,0.5985576923076923,True
factors_finance,10,110,1,emotion_aware,11,1-1,1,10.0,0.05,0.5422111018441294,0.5432692307692308,False
factors_finance,10,110,1,emotion_aware,12,1-1,1,10.0,0.1,0.5568626542852511,0.5576923076923077,False
factors_finance,10,110,1,emotion_aware,13,1-1,1,10.0,0.25,0.5643374163199889,0.5649038461538461,False
factors_finance,10,110,1,emotion_aware,14,1-1,1,10.0,0.5,0.5732146272757308,0.5745192307692308,False
factors_finance,10,110,1,emotion_aware,15,1-1,1,10.0,1.0,0.5752639517345399,0.5769230769230769,False
factors_finance,10,110,1,emotion_aware,16,1-1,2,0.1,0.05,0.5635697600955213,0.5649038461538461,False
factors_finance,10,110,1,emotion_aware,17,1-1,2,0.1,0.1,0.561486423871745,0.5625,False
factors_finance,10,110,1,emotion_aware,18,1-1,2,0.1,0.25,0.5618518518518518,0.5625,False
factors_finance,10,110,1,emotion_aware,19,1-1,2,0.1,0.5,0.554358840730768,0.5552884615384615,False
factors_finance,10,110,1,emotion_aware,20,1-1,2,0.1,1.0,0.5805576802725818,0.5817307692307692,False
factors_finance,10,110,1,emotion_aware,21,1-1,2,1.0,0.05,0.5541523042609275,0.5552884615384615,False
factors_finance,10,110,1,emotion_aware,22,1-1,2,1.0,0.1,0.561486423871745,0.5625,False
factors_finance,10,110,1,emotion_aware,23,1-1,2,1.0,0.25,0.5798272499303427,0.5817307692307692,False
factors_finance,10,110,1,emotion_aware,24,1-1,2,1.0,0.5,0.5724414249629823,0.5745192307692308,False
factors_finance,10,110,1,emotion_aware,25,1-1,2,1.0,1.0,0.572719306899093,0.5745192307692307,False
factors_finance,10,110,1,emotion_aware,26,1-1,2,10.0,0.05,0.5522222222222222,0.5528846153846154,False
factors_finance,10,110,1,emotion_aware,27,1-1,2,10.0,0.1,0.5643374163199889,0.5649038461538461,False
factors_finance,10,110,1,emotion_aware,28,1-1,2,10.0,0.25,0.5641760289870172,0.5649038461538461,False
factors_finance,10,110,1,emotion_aware,29,1-1,2,10.0,0.5,0.5639943252555083,0.5649038461538463,False
factors_finance,10,110,1,emotion_aware,30,1-1,2,10.0,1.0,0.5591765829931382,0.5600961538461537,False
factors_finance,10,110,1,emotion_aware,31,1-2,1,0.1,0.05,0.5823753677601304,0.5841346153846154,False
factors_finance,10,110,1,emotion_aware,32,1-2,1,0.1,0.1,0.5807617458993606,0.5817307692307692,False
factors_finance,10,110,1,emotion_aware,33,1-2,1,0.1,0.25,0.5598901575372164,0.5600961538461539,False
factors_finance,10,110,1,emotion_aware,34,1-2,1,0.1,0.5,0.5498955627173365,0.5504807692307692,False
factors_finance,10,110,1,emotion_aware,35,1-2,1,0.1,1.0,0.5761294954032836,0.5769230769230769,False
factors_finance,10,110,1,emotion_aware,36,1-2,1,1.0,0.05,0.5734322046172118,0.5745192307692308,False
factors_finance,10,110,1,emotion_aware,37,1-2,1,1.0,0.1,0.5878921298844249,0.5889423076923077,False
factors_finance,10,110,1,emotion_aware,38,1-2,1,1.0,0.25,0.5803339517625232,0.5817307692307692,False
factors_finance,10,110,1,emotion_aware,39,1-2,1,1.0,0.5,0.5950212085390446,0.5961538461538461,False
factors_finance,10,110,1,emotion_aware,40,1-2,1,1.0,1.0,0.5907407407407408,0.5913461538461539,False
factors_finance,10,110,1,emotion_aware,41,1-2,1,10.0,0.05,0.561486423871745,0.5625,False
factors_finance,10,110,1,emotion_aware,42,1-2,1,10.0,0.1,0.568392193685626,0.5697115384615384,False
factors_finance,10,110,1,emotion_aware,43,1-2,1,10.0,0.25,0.5724414249629823,0.5745192307692308,False
factors_finance,10,110,1,emotion_aware,44,1-2,1,10.0,0.5,0.5747113083482422,0.5769230769230769,False
factors_finance,10,110,1,emotion_aware,45,1-2,1,10.0,1.0,0.5800904977375565,0.5817307692307693,False
factors_finance,10,110,1,emotion_aware,46,1-2,2,0.1,0.05,0.5541523042609275,0.5552884615384615,False
factors_finance,10,110,1,emotion_aware,47,1-2,2,0.1,0.1,0.5732146272757308,0.5745192307692308,False
factors_finance,10,110,1,emotion_aware,48,1-2,2,0.1,0.25,0.5643374163199889,0.5649038461538461,False
factors_finance,10,110,1,emotion_aware,49,1-2,2,0.1,0.5,0.549541098468398,0.5504807692307692,False
factors_finance,10,110,1,emotion_aware,50,1-2,2,0.1,1.0,0.5855805764062645,0.5865384615384615,False
factors_finance,10,110,1,emotion_aware,51,1-2,2,1.0,0.05,0.561038961038961,0.5625,False
factors_finance,10,110,1,emotion_aware,52,1-2,2,1.0,0.1,0.5539248929153118,0.5552884615384616,False
